neo_id,name,absolute_magnitude,estimated_diameter_min,estimated_diameter_max,rel_velocity,miss_distance,is_hazardous,year
3801936,"(2018 EH4)",21.67,0.1231841913,0.2754482254,61032.5831385782,3385600.58836111,True,2018
3801939,"(2018 EO4)",23.48,0.0535247906,0.1196850702,60241.2462353971,14299006.7007027,False,2018
3801941,"(2018 EQ4)",19.57,0.3240074354,0.7245026508,52011.5724169755,14178344.4247127,False,2018
3801942,"(2018 ER4)",22.2,0.096506147,0.2157943048,55866.7112129868,17147583.0693862,False,2018
3801943,"(2018 FB)",24.1,0.040230458,0.0899580388,44608.9285311583,1752451.65197435,False,2018
3801944,"(2018 FE)",28.2,0.0060891262,0.0136157002,48869.6951337144,29876608.5193498,False,2018
3801945,"(2018 FD)",24.27,0.037201031,0.0831840342,49340.9742518481,5857091.57509072,False,2018
3801946,"(2018 FH)",19.98,0.2682594171,0.5998462923,59360.8615246531,44888313.1758974,False,2018
3801962,"(2018 FV)",24.68,0.0308003021,0.0688715693,59097.8460467363,30726610.5268762,False,2018
3801963,"(2018 FU)",22.2,0.096506147,0.2157943048,68635.6795347603,10400975.9769692,False,2018
3801964,"(2018 FW)",25.0,0.02658,0.0594346868,54788.359425889,31001261.5498681,False,2018
3801965,"(2018 FY)",23.3,0.058150704,0.130028927,34837.1282414494,4895698.45501001,False,2018
3801988,"(2018 FA1)",23.15,0.0623096019,0.1393285055,74013.7601150888,13511651.733357,False,2018
3801989,"(2018 FB1)",19.79,0.2927891485,0.6546964391,101113.019795775,31259379.3005035,False,2018
3801990,"(2018 FC1)",21.9,0.1108038821,0.2477650126,58336.325663876,30206441.544091,False,2018
3801991,"(2018 FD1)",25.9,0.0175612318,0.0392681082,42088.8474447422,46727419.0200746,False,2018
3801992,"(2018 FF1)",23.6,0.0506471459,0.1132504611,23596.6688754243,27673613.0071759,False,2018
3801993,"(2018 FG1)",27.3,0.0092162655,0.0206081961,50480.3001789187,1251775.42124795,False,2018
3801994,"(2018 FH1)",26.6,0.0127219879,0.0284472297,34396.1733004534,1677184.83467613,False,2018
3801999,"(2018 FS1)",20.8,0.1838886721,0.411187571,45624.4164904552,46094826.4750352,False,2018
3802000,"(2018 FQ1)",26.93,0.0109283596,0.0244365549,40077.7348545015,8726940.46169257,False,2018
3802002,"(2018 FU1)",26.8,0.0116025908,0.0259441818,32675.0922281223,1965383.60533286,False,2018
3802006,"(2018 FB2)",25.6,0.0201629919,0.0450858206,33383.7785192574,4619614.25450397,False,2018
3802007,"(2018 FY1)",19.25,0.3754524794,0.8395372662,63886.448953774,40830290.2827998,False,2018
3802008,"(2018 FZ1)",21.12,0.1586919792,0.3548460529,5545.16818981354,43887801.1552783,False,2018
3802011,"(2018 FD2)",26.8,0.0116025908,0.0259441818,61800.8993144101,9603551.15811989,False,2018
3802012,"(2018 ED9)",27.1,0.0101054342,0.0225964377,49100.3473415053,30124000.7010977,False,2018
3802014,"(2018 FE2)",22.8,0.0732073989,0.1636967205,50024.9280956673,10708400.6619641,False,2018
3802016,"(2018 FJ2)",24.5,0.0334622374,0.0748238376,41749.767764862,16844707.0422668,False,2018
3802018,"(2018 FF2)",21.6,0.1272198785,0.2844722965,54199.946634731,19047393.1561261,False,2018
3802020,"(2018 FM2)",26.6,0.0127219879,0.0284472297,26371.1205016795,2342134.18725379,False,2018
3802033,"(2018 FZ2)",24.3,0.0366906138,0.0820427065,46719.1451512381,1637019.49703706,False,2018
3802037,"(2018 FA3)",22.8,0.0732073989,0.1636967205,36118.6980099556,19580314.8786156,False,2018
3802039,"(2018 FD3)",22.3,0.0921626549,0.2060819612,9468.73419300725,42779068.5096029,False,2018
3802040,"(2018 FF3)",26.63,0.0125474356,0.028056919,58885.3355330656,21014106.3424481,False,2018
3802041,"(2018 FE3)",27.2,0.0096506147,0.0215794305,39765.2249246372,3881749.95762173,False,2018
3802042,"(2018 EE9)",26.32,0.0144728805,0.0323623447,77501.1660718604,27710867.0057071,False,2018
3802051,"(2018 FL3)",20.43,0.2180494405,0.4875733714,75509.1668221732,37083510.8595246,False,2018
3802052,"(2018 FM3)",27.2,0.0096506147,0.0215794305,34851.9666228828,2982098.94524636,False,2018
3802054,"(2018 FP3)",21.23,0.1508533561,0.3373183589,13830.8206106764,31319085.3811981,False,2018
3802055,"(2018 FR3)",27.3,0.0092162655,0.0206081961,51564.6669063884,15635159.0755371,False,2018
3802057,"(2018 FO3)",25.7,0.0192555078,0.0430566244,28374.3763221186,10292521.9044368,False,2018
3802060,"(2018 FT3)",26.8,0.0116025908,0.0259441818,13816.4147849413,9309334.00531391,False,2018
3802061,"(2018 FW3)",26.3,0.0146067964,0.0326617897,30041.3616271258,9831040.86916257,False,2018
3802062,"(2018 FS3)",21.49,0.1338304618,0.2992540101,53455.4939898472,7847284.76046054,True,2018
3802063,"(2018 FV3)",25.5,0.0211132445,0.0472106499,23177.8666125564,13649168.348652,False,2018
3802067,"(2018 FB4)",27.5,0.008405334,0.0187948982,61198.43676437,5301269.85945515,False,2018
3802077,"(2018 FJ4)",21.21,0.152249185,0.3404395273,63961.3277727158,19243954.2704954,True,2018
3802078,"(2018 FL4)",23.9,0.04411182,0.0986370281,71405.2200462295,46638439.4935402,False,2018
3802079,"(2018 FK4)",24.5,0.0334622374,0.0748238376,75319.9170135246,13606962.8999804,False,2018
3802081,"(2018 FN4)",19.7,0.3051792326,0.6824015094,58597.637714926,23129605.5909688,False,2018
3802082,"(2018 FP4)",25.3,0.0231502122,0.0517654482,31146.9205210614,17768266.8610245,False,2018
3802083,"(2018 FO4)",27.5,0.008405334,0.0187948982,35667.5288992203,11201311.955409,False,2018
3802084,"(2018 FQ4)",27.08,0.0101989386,0.02280552,53869.3057872862,1843976.6012265,False,2018
3802093,"(2018 FV4)",23.8,0.046190746,0.1032856481,55973.4787666548,51181154.9526224,False,2018
3802094,"(2018 FX4)",25.6,0.0201629919,0.0450858206,87609.2446936714,9292032.338458,False,2018
3802098,"(2018 FF5)",28.0,0.0066765941,0.0149293183,49291.6272051906,26144131.0713206,False,2018
3802099,"(2018 FE5)",20.6,0.2016299194,0.4508582062,68736.4586307486,62035893.6572405,False,2018
3802101,"(2018 FH5)",20.36,0.2251930467,0.5035469604,59650.4253276041,65226214.5716269,False,2018
3802102,"(2018 FJ5)",20.13,0.2503542548,0.5598091321,111406.733376878,20992299.2365414,True,2018
3802103,"(2018 FK5)",28.3,0.0058150704,0.0130028927,46420.7111642072,5394758.44530871,False,2018
3802120,"(2018 FO5)",20.53,0.208235599,0.4656289548,55366.8686930533,4386232.15263816,True,2018
3802121,"(2018 FP5)",25.7,0.0192555078,0.0430566244,66416.3938675161,4110071.6721782,False,2018
3802122,"(2018 FQ5)",18.62,0.5018281006,1.1221217459,60060.659224364,43964445.4697634,False,2018
3802387,"(2018 GA)",20.22,0.2401900301,0.5370812349,53157.753433529,20721949.3019099,False,2018
3802388,"(2018 GB)",24.96,0.0270741591,0.0605396602,35551.6209975521,7602656.10016515,False,2018
3802389,"(2018 FK29)",19.58,0.3225187565,0.7211738634,83596.5991130505,25143793.9156518,False,2018
3802390,"(2018 GE)",27.5,0.008405334,0.0187948982,34678.396105692,8086710.16748074,False,2018
3802391,"(2018 GD)",24.6,0.0319561887,0.0714562102,40350.3509987658,46347472.5190177,False,2018
3802392,"(2018 GC)",20.8,0.1838886721,0.411187571,75301.3943439118,27879302.0001409,False,2018
3802394,"(2018 GG)",24.73,0.0300992017,0.067303861,60267.3819005446,4103072.03272026,False,2018
3802396,"(2018 GJ)",23.42,0.0550243571,0.1230382028,72332.7042825738,38032381.6804599,False,2018
3802397,"(2018 GL)",20.43,0.2180494405,0.4875733714,61652.4431143867,30184853.0006723,False,2018
3802398,"(2018 GM)",21.6,0.1272198785,0.2844722965,86739.1197989151,7759590.47410676,True,2018
3802401,"(2018 GQ)",23.46,0.0540200494,0.1207925025,45147.0511760497,7081498.15578089,False,2018
3802402,"(2018 GP)",27.3,0.0092162655,0.0206081961,69214.7131235611,58667912.0328176,False,2018
3802405,"(2018 GX)",23.9,0.04411182,0.0986370281,64001.538446814,30905031.1641727,False,2018
3802406,"(2018 GZ)",27.8,0.0073207399,0.016369672,27245.2768148655,4686408.55155537,False,2018
3802409,"(2018 GY)",24.83,0.0287445144,0.0642746882,50381.6757952937,1825178.88087165,False,2018
3802421,"(2018 GJ1)",20.8,0.1838886721,0.411187571,63773.4468460904,7903427.70412773,True,2018
3802423,"(2018 GL1)",23.72,0.0479242116,0.1071617948,41592.1858196889,2878164.67316026,False,2018
3802428,"(2018 GS1)",22.59,0.0806408277,0.1803183724,38787.2697782354,2920817.37458382,False,2018
3802429,"(2018 GU1)",24.3,0.0366906138,0.0820427065,52282.1868896361,9019664.34351999,False,2018
3802430,"(2018 GV1)",27.3,0.0092162655,0.0206081961,84084.5742949753,73029696.4324806,False,2018
3802432,"(2018 GT1)",22.3,0.0921626549,0.2060819612,51667.9704528038,18744884.1973002,False,2018
3802434,"(2018 GW1)",26.4,0.0139493823,0.0311917671,37709.1400171369,6788223.78371144,False,2018
3802435,"(2018 GX1)",24.2,0.0384197891,0.0859092601,48628.4275103952,7179900.37343333,False,2018
3802436,"(2018 GZ1)",24.71,0.0303777061,0.0679266159,33461.0697799841,16991357.0563189,False,2018
3802437,"(2018 GC2)",26.8,0.0116025908,0.0259441818,52161.7936826808,40864364.3691671,False,2018
3802438,"(2018 GY1)",22.09,0.1015207872,0.2270073813,66065.5978874902,4694232.3705585,False,2018
3802439,"(2018 GB2)",22.9,0.0699125232,0.1563291544,43677.362382166,37141773.5002911,False,2018
3802440,"(2018 GA2)",23.44,0.0545198907,0.1219101818,42229.4527165912,14052679.0723575,False,2018
3802441,"(2018 GD2)",29.5,0.0033462237,0.0074823838,38140.2226595976,4544405.73549569,False,2018
3802442,"(2018 GE2)",27.04,0.010388551,0.0232295062,30586.439392163,1138327.56237793,False,2018
3802447,"(2018 GG2)",19.26,0.3737274319,0.8356799428,104666.904292793,8444217.06283656,True,2018
3802451,"(2018 GJ2)",20.6,0.2016299194,0.4508582062,57665.3253707107,17588769.6576163,False,2018
3802452,"(2018 GL2)",24.3,0.0366906138,0.0820427065,52235.5730871573,3211874.60150136,False,2018
3802453,"(2018 GM2)",25.1,0.0253837029,0.0567596853,42917.1295608893,35060144.2118442,False,2018
3802455,"(2018 GP2)",25.4,0.022108281,0.0494356193,49839.9728556757,8096459.56538715,False,2018
3802456,"(2018 GQ2)",21.8,0.1160259082,0.2594418179,33000.1854779976,20146113.5155581,False,2018
3802458,"(2018 GR2)",22.5,0.0840533402,0.1879489824,57686.8432956735,6291176.21387956,False,2018
3802553,"(2018 EA10)",27.4,0.0088014652,0.0196806745,32942.8001340696,28664974.4402426,False,2018
3802567,"(2018 GD3)",24.3,0.0366906138,0.0820427065,76810.4777979482,73195725.3246929,False,2018
3802568,"(2018 GE3)",23.8,0.046190746,0.1032856481,119456.498853694,22711879.8831787,False,2018
3802569,"(2018 GS3)",25.9,0.0175612318,0.0392681082,53943.8830831544,23356727.7250851,False,2018
3802572,"(2018 GT3)",22.16,0.0983003302,0.2198062205,71006.8229805814,35532375.9035687,False,2018
3802573,"(2018 GX3)",25.1,0.0253837029,0.0567596853,16795.129319042,13060487.5655894,False,2018
3802574,"(2018 GW3)",24.63,0.0315177333,0.0704757942,31979.2771008594,11324115.6949884,False,2018
3802575,"(2018 GA4)",23.2,0.0608912622,0.1361570015,49208.4266341,20957734.6187583,False,2018
3802576,"(2018 GZ3)",21.3,0.1460679643,0.3266178974,51360.5081960574,23194826.8664172,False,2018
3802577,"(2018 GY3)",27.6,0.0080270317,0.0179489885,40761.5571691778,1992574.52914385,False,2018
3802579,"(2018 GE4)",22.16,0.0983003302,0.2198062205,18356.7559476018,47536264.8284699,False,2018
3802582,"(2018 GB4)",20.5,0.2111324448,0.4721064988,81146.513307,47805051.4504001,False,2018
3802586,"(2018 GJ4)",21.7,0.1214940408,0.2716689341,26143.680845657,40367536.3790888,False,2018
3802587,"(2018 GN4)",22.59,0.0806408277,0.1803183724,56944.6562751813,2673227.93308454,False,2018
3802588,"(2018 GP4)",26.5,0.0133215567,0.0297879063,77060.2530531676,72557464.0526058,False,2018
3802589,"(2018 GO4)",24.5,0.0334622374,0.0748238376,49810.3319542661,2873798.40500793,False,2018
3802592,"(2018 GM4)",21.3,0.1460679643,0.3266178974,35142.312416632,13691662.5212127,False,2018
3802593,"(2018 GR4)",27.11,0.0100590039,0.0224926165,32669.4003259608,4887385.42105241,False,2018
3802594,"(2018 GS4)",24.9,0.0278326768,0.0622357573,31115.3182546697,6472303.15144331,False,2018
3803759,"(2018 GX4)",19.16,0.3913406631,0.8750643252,52055.0883939169,15862384.0731489,False,2018
3803760,"(2018 GC5)",26.1,0.0160160338,0.0358129403,20722.2165312843,10097223.9047231,False,2018
3803761,"(2018 GB5)",25.0,0.02658,0.0594346868,67636.5956528126,52125690.3375264,False,2018
3803762,"(2018 GY4)",19.04,0.4135756649,0.9247833005,89640.8105238563,26940008.9584355,False,2018
3803763,"(2018 GA5)",18.5,0.5303407233,1.1858779086,71133.1681067894,16801740.2301956,False,2018
3803766,"(2018 GD5)",27.8,0.0073207399,0.016369672,39644.1081833801,31179246.4684084,False,2018
3803882,"(2018 GJ5)",24.6,0.0319561887,0.0714562102,41643.2177746371,12677086.9993121,False,2018
3803884,"(2018 GG5)",19.83,0.2874451443,0.6427468824,130630.38828952,31965545.9479823,False,2018
3803888,"(2018 GQ5)",22.8,0.0732073989,0.1636967205,49893.4493682257,16450468.2748656,False,2018
3803889,"(2018 GR5)",20.29,0.2325706875,0.5200438667,26319.4950261318,28493498.5848651,False,2018
3803890,"(2018 GP5)",22.71,0.0763053479,0.1706239449,35529.4739916042,52425609.3233887,False,2018
3803892,"(2018 HC)",22.91,0.0695913044,0.1556108872,77629.0376573429,12163002.6406129,False,2018
3803895,"(2018 HB)",22.14,0.0992098919,0.2218400624,71567.8889845116,26918116.0880699,False,2018
3803902,"(2018 HJ)",20.36,0.2251930467,0.5035469604,43546.3484681399,20608743.5223131,False,2018
3803903,"(2018 GV5)",20.05,0.2597496533,0.580817882,40693.2877679776,55883064.8653867,False,2018
3803904,"(2018 HK)",21.45,0.1363185559,0.3048175575,70400.2111103485,24207891.7789461,False,2018
3803905,"(2018 HH)",19.5,0.3346223745,0.7482383761,26663.6826632661,62277098.2915677,False,2018
3803906,"(2018 GW5)",20.74,0.1890405519,0.4227075246,88583.9470766388,67524128.8103319,False,2018
3803907,"(2018 HO)",26.77,0.0117639989,0.0263051013,33400.8067372152,12870706.6006832,False,2018
3803908,"(2018 HL)",23.2,0.0608912622,0.1361570015,59446.6995646784,38475553.492264,False,2018
3803909,"(2018 HN)",24.96,0.0270741591,0.0605396602,46648.1740704864,13225001.3305744,False,2018
3803910,"(2018 HP)",26.27,0.0148099972,0.0331161605,58533.6567862698,4388737.9767998,False,2018
3803912,"(2018 HM)",27.3,0.0092162655,0.0206081961,46183.8124206746,6157001.151247,False,2018
3805266,"(2018 HU)",25.7,0.0192555078,0.0430566244,54497.6957237028,3394136.10427098,False,2018
3805267,"(2018 HQ)",21.53,0.1313877806,0.2937920088,71254.2724879944,4767482.89280506,True,2018
3805268,"(2018 HS)",25.1,0.0253837029,0.0567596853,68024.2558685832,38939374.4027828,False,2018
3805270,"(2018 HV)",28.9,0.004411182,0.0098637028,60491.0584482111,3984198.82757724,False,2018
3805271,"(2018 HA1)",22.1,0.1010543415,0.2259643771,85672.7717820317,8475836.03872019,False,2018
3805274,"(2018 HC1)",26.7,0.0121494041,0.0271668934,80772.1764870583,13652680.2184894,False,2018
3819554,"(2018 HL1)",23.9,0.04411182,0.0986370281,68560.9714870752,4369894.94325013,False,2018
3819555,"(2018 HQ1)",24.4,0.0350392641,0.0783501764,69354.5993014511,69494823.4990846,False,2018
3819556,"(2018 HO1)",25.31,0.0230438467,0.0515276076,24262.7751578092,3891332.52398352,False,2018
3819558,"(2018 HS1)",22.3,0.0921626549,0.2060819612,70524.0410729482,36664148.9399911,False,2018
3819560,"(2018 HY1)",25.38,0.0223128464,0.0498930414,61522.1905771094,51931706.3606234,False,2018
3819561,"(2018 HR1)",24.26,0.0373727432,0.0835679943,76050.2505962172,4000901.8187172,False,2018
3819562,"(2018 HT1)",24.4,0.0350392641,0.0783501764,36862.1067311946,34084614.2127267,False,2018
3819563,"(2018 HV1)",23.1,0.063760979,0.1425738833,59156.7272702545,8179035.95901037,False,2018
3819564,"(2018 HW1)",25.8,0.0183888672,0.0411187571,24636.16840001,2535904.55335825,False,2018
3819565,"(2018 HX1)",24.5,0.0334622374,0.0748238376,123854.152879922,51271742.2972243,False,2018
3819569,"(2018 HF2)",26.22,0.0151549664,0.033887535,22256.4720598111,4806335.73353169,False,2018
3819571,"(2018 HJ2)",24.66,0.0310852938,0.0695088301,71956.5044630541,37379678.723676,False,2018
3819572,"(2018 HE2)",27.9,0.0069912523,0.0156329154,50017.1728655763,14930119.214175,False,2018
3819573,"(2018 HH2)",23.12,0.0631764148,0.1412667581,47054.0912304953,9540324.02227864,False,2018
3819574,"(2018 HG2)",24.26,0.0373727432,0.0835679943,42563.6141643859,5581441.34304576,False,2018
3819665,"(2018 HL2)",21.3,0.1460679643,0.3266178974,79471.6972390262,3924063.50571421,True,2018
3819666,"(2018 HM2)",23.7,0.0483676488,0.1081533507,40833.5656304752,3396503.14648863,False,2018
3819668,"(2018 GR11)",28.5,0.0053034072,0.0118587791,64157.2093667358,44767575.3529831,False,2018
3819672,"(2018 HV2)",20.58,0.2034955781,0.4550299458,94793.5607710176,19302375.1708486,False,2018
3819678,"(2018 HS3)",20.7,0.1925550782,0.4305662442,48158.7297839699,45496543.6030888,False,2018
3819679,"(2018 JA)",20.46,0.21505769,0.4808836139,63465.7215408793,4740206.50373095,True,2018
3819680,"(2018 JC)",23.4,0.0555334912,0.1241766613,50855.1561146776,7748468.7401399,False,2018
3819681,"(2018 HR3)",19.04,0.4135756649,0.9247833005,31947.5345020935,62902694.368624,False,2018
3819682,"(2018 JD)",26.7,0.0121494041,0.0271668934,58851.5492732454,34435267.4462262,False,2018
3819704,"(2018 JF)",21.44,0.1369477737,0.3062245314,65960.0875950893,18802112.4286349,False,2018
3819705,"(2018 JE)",20.96,0.1708263953,0.3819794322,60952.9315905775,9042779.69775963,False,2018
3819742,"(2018 JM)",23.8,0.046190746,0.1032856481,69401.9648847,13816632.767065,False,2018
3819744,"(2018 JL)",20.7,0.1925550782,0.4305662442,59926.9888358741,43444395.4172848,False,2018
3819745,"(2018 JN)",25.1,0.0253837029,0.0567596853,52717.2273236933,605555.213361542,False,2018
3819747,"(2018 JP)",27.4,0.0088014652,0.0196806745,39832.0802045403,3159599.46588366,False,2018
3823894,"(2018 JX)",23.4,0.0555334912,0.1241766613,52755.789899402,2783289.79376498,False,2018
3823896,"(2018 JA1)",25.82,0.0182202771,0.0407417781,34656.3818963517,31229748.5850307,False,2018
3823897,"(2018 JZ)",27.1,0.0101054342,0.0225964377,94627.7379671281,66185663.5626685,False,2018
3824057,"(2018 JE1)",19.9,0.2783267681,0.6223575734,76221.3975472704,12082242.9186436,False,2018
3824058,"(2018 JO1)",25.0,0.02658,0.0594346868,32717.2842168271,5014025.58304817,False,2018
3824059,"(2018 JL1)",26.7,0.0121494041,0.0271668934,38130.967725648,2745773.11633384,False,2018
3824060,"(2018 JH1)",25.3,0.0231502122,0.0517654482,60694.8824784405,2206250.58230774,False,2018
3824061,"(2018 JJ1)",23.3,0.058150704,0.130028927,91729.9116706446,61216244.6087435,False,2018
3824064,"(2018 JG1)",24.5,0.0334622374,0.0748238376,45721.5975967636,9598529.72609589,False,2018
3824065,"(2018 JN1)",22.3,0.0921626549,0.2060819612,57913.4549439316,6865585.12078753,False,2018
3824066,"(2018 JP1)",20.85,0.1797028549,0.4018277992,38674.4965080568,29322724.3953265,False,2018
3824067,"(2018 JM1)",22.87,0.0708851033,0.1585039096,79391.1583971598,47605679.9455656,False,2018
3824068,"(2018 JQ1)",21.4,0.1394938229,0.3119176705,30318.6426409523,49022289.3609991,False,2018
3824069,"(2018 JR1)",25.6,0.0201629919,0.0450858206,48982.1827727257,9507336.4652411,False,2018
3824070,"(2018 JS1)",20.3,0.2315021222,0.5176544822,58088.6061664711,43582404.987481,False,2018
3824077,"(2018 JW1)",22.4,0.0880146521,0.1968067451,61416.7612467535,17153158.7764784,False,2018
3824078,"(2018 JY1)",23.54,0.0520660914,0.1164233197,62298.2107735219,53691929.6967431,False,2018
3824081,"(2018 JA2)",23.9,0.04411182,0.0986370281,49053.0932506994,7665634.75394433,False,2018
3824083,"(2018 JC2)",22.8,0.0732073989,0.1636967205,61943.5359907718,49214310.1351345,False,2018
3824084,"(2018 JD2)",19.02,0.4174024334,0.933340215,141012.81371338,17563212.5968621,True,2018
3824086,"(2018 JH2)",23.29,0.0584191154,0.1306291133,31380.8665562115,12300112.6189777,False,2018
3824088,"(2018 JL2)",24.8,0.0291443905,0.0651688382,97771.1409652028,67021252.3240531,False,2018
3824089,"(2018 JK2)",25.8,0.0183888672,0.0411187571,31893.5137648283,3694141.7222598,False,2018
3824090,"(2018 JG2)",23.9,0.04411182,0.0986370281,57292.662329892,29022806.8007244,False,2018
3824091,"(2018 JF2)",24.1,0.040230458,0.0899580388,56174.2773006665,5181543.2882225,False,2018
3824092,"(2018 JM2)",25.55,0.0206326484,0.0461360043,44598.4446971009,2614010.06503865,False,2018
3824094,"(2018 JS2)",22.4,0.0880146521,0.1968067451,33829.9942550459,28159882.2150319,False,2018
3824095,"(2018 JT2)",24.4,0.0350392641,0.0783501764,69087.9890904652,13856117.7934305,False,2018
3824097,"(2018 JV2)",23.7,0.0483676488,0.1081533507,13978.1169239285,61376653.8270497,False,2018
3824104,"(2018 JC3)",20.0,0.2658,0.5943468684,12106.8289072144,41925038.3400702,False,2018
3824105,"(2018 JA3)",21.4,0.1394938229,0.3119176705,42015.2368145918,36058414.6280596,False,2018
3824106,"(2018 JZ2)",21.7,0.1214940408,0.2716689341,61684.9526569842,53031548.2253672,False,2018
3824107,"(2018 JB3)",17.66,0.7808272775,1.7459828712,84030.8271681527,20673308.6166243,False,2018
3824112,"(2018 HT3)",18.4,0.5553349116,1.2417666126,110011.534954406,51692396.009325,False,2018
3824114,"(2018 KC)",27.5,0.008405334,0.0187948982,48285.3967735355,4809304.60798035,False,2018
3824115,"(2018 JK3)",21.69,0.1220548318,0.2729229009,82704.0728799912,26731900.6238375,True,2018
3824116,"(2018 JJ3)",24.0,0.0421264611,0.0941976306,61144.0167665998,54210050.8193262,False,2018
3824967,"(2018 JD5)",18.84,0.453476699,1.0140047252,41455.7524780301,7194704.54872895,True,2018
3824969,"(2018 JE5)",20.57,0.204434871,0.4571302686,41340.0831223843,23701310.5462961,False,2018
3824972,"(2018 KL)",21.85,0.1133848361,0.2535362011,43015.3715840672,22262616.5209071,False,2018
3824973,"(2018 KJ)",27.0,0.0105816886,0.023661375,41438.5475166833,16560520.5762422,False,2018
3824974,"(2018 KM)",26.59,0.0127807099,0.0285785361,39173.5256956438,26244368.8398782,False,2018
3824975,"(2018 KP)",22.24,0.0947447113,0.2118556149,11185.960024384,43341750.6788381,False,2018
3824977,"(2018 KQ)",27.5,0.008405334,0.0187948982,42829.1410019281,27157898.2411307,False,2018
3824978,"(2018 KS)",27.9,0.0069912523,0.0156329154,35164.1292956326,8536717.21068367,False,2018
3824979,"(2018 KT)",20.97,0.1700415193,0.3802243961,29375.9453899047,23779427.3974951,False,2018
3824981,"(2018 KR)",26.39,0.0140137697,0.0313357417,27147.2929463319,2551529.16825232,False,2018
3824982,"(2018 KN)",25.6,0.0201629919,0.0450858206,42039.5508339887,38371834.057679,False,2018
3824983,"(2018 KV)",17.3,0.9216265485,2.0608196123,83532.1120113026,26017694.2726694,False,2018
3824988,"(2018 KB1)",20.6,0.2016299194,0.4508582062,48289.8758507709,8094567.4365676,True,2018
3824991,"(2018 KD1)",24.5,0.0334622374,0.0748238376,28472.1561733946,15765469.7559114,False,2018
3824993,"(2018 KF1)",25.8,0.0183888672,0.0411187571,63346.5144755259,41503040.6407054,False,2018
3824998,"(2018 KH1)",21.9,0.1108038821,0.2477650126,75018.7617426067,17471129.7373136,False,2018
3825001,"(2018 KP1)",25.0,0.02658,0.0594346868,27128.3267348661,2922244.92721808,False,2018
3825004,"(2018 KM1)",20.84,0.1805323255,0.4036825521,136487.225099663,59511005.5508682,False,2018
3825005,"(2018 KG1)",19.21,0.3824326621,0.8551454293,51039.6284442656,12214013.7939074,False,2018
3825007,"(2018 KK1)",23.55,0.0518268695,0.1158884032,71878.4755291569,4574313.5660629,False,2018
3825008,"(2018 KU1)",20.95,0.1716148941,0.3837425691,63026.6044175944,30669218.3213162,False,2018
3825009,"(2018 KV1)",24.5,0.0334622374,0.0748238376,43681.5318908728,7005372.24279463,False,2018
3825011,"(2018 KX1)",22.98,0.067383719,0.1506745763,74338.3184502899,13349906.1572781,False,2018
3825017,"(2018 KC2)",22.89,0.0702352248,0.157050737,26571.7272208346,7401020.35676927,False,2018
3825018,"(2018 KD2)",25.73,0.0189913123,0.0424658654,56239.3481618526,1218243.38780277,False,2018
3825020,"(2018 KK2)",18.13,0.6288614556,1.4061769631,28396.3096495381,54483120.9219475,False,2018
3825022,"(2018 KL2)",21.7,0.1214940408,0.2716689341,49643.1416158143,19571310.9717748,False,2018
3825024,"(2018 KM2)",20.37,0.2241583786,0.5012333723,41893.2743291296,24135479.5433239,False,2018
3825025,"(2018 KN2)",25.5,0.0211132445,0.0472106499,57487.517989085,32305529.8314737,False,2018
3825032,"(2018 KU2)",26.8,0.0116025908,0.0259441818,42526.8999855983,27249865.8056008,False,2018
3825033,"(2018 KT2)",26.9,0.0110803882,0.0247765013,40029.1271109628,3522128.21213751,False,2018
3825034,"(2018 KR2)",19.36,0.3569069267,0.7980681497,30951.9150786051,28780252.6440119,False,2018
3825037,"(2018 KX2)",25.7,0.0192555078,0.0430566244,43023.177095139,14396694.8877216,False,2018
3825039,"(2018 KD3)",20.79,0.1847374636,0.4130855266,105669.300682664,17518403.8011774,False,2018
3825040,"(2018 KB3)",19.7,0.3051792326,0.6824015094,101311.879308388,55952381.5770036,False,2018
3825041,"(2018 KC3)",23.23,0.0600558028,0.1342888574,36854.4529099206,1952399.6172411,False,2018
3825044,"(2018 KE3)",19.38,0.3536347843,0.7907514169,27514.6997958677,33503208.0000876,False,2018
3825045,"(2018 KF3)",20.03,0.2621530873,0.5861921237,51138.0981259071,28596819.8796789,False,2018
3825057,"(2018 HU3)",28.12,0.0063176415,0.0141266758,28910.5946219094,11112543.4217106,False,2018
3825058,"(2018 LA)",30.55,0.0020632648,0.0046136004,46641.8302349806,5799676.12202173,False,2018
3825059,"(2018 LB)",26.0,0.0167708462,0.0375007522,46985.6493078707,1116494.20204504,False,2018
3825060,"(2018 LC)",25.51,0.0210162379,0.0469937366,27894.9168425953,5199357.70177784,False,2018
3825061,"(2018 LH)",24.1,0.040230458,0.0899580388,85819.7735985971,58729330.9492845,False,2018
3825062,"(2018 LG)",22.6,0.0802703167,0.1794898848,39772.5264629576,14513123.858146,False,2018
3825086,"(2018 LK)",21.75,0.1187284988,0.2654849942,46378.8211265976,6640298.1187023,True,2018
3825088,"(2018 LM)",25.28,0.0233644185,0.052244428,36425.2185898515,3132650.66622527,False,2018
3825089,"(2018 LN)",20.27,0.2347226375,0.5248557734,80106.0919196155,33240829.6123559,False,2018
3825097,"(2018 LB1)",20.11,0.2526707542,0.5649889822,46385.8985514334,1410222.15485632,True,2018
3825098,"(2018 LE1)",27.5,0.008405334,0.0187948982,35570.9398647105,1257658.7015608,False,2018
